state,lga,latitude,longitude,season,rainfall_mm,elevation_m,river_distance_km,soil_type,drainage,risk_score,risk_class
Bayelsa,Yenagoa,4.935497,6.280987,wet,278.7,13.42,27.3,clay,none,0.6637,Critical
Bayelsa,Yenagoa,4.913444,6.263873,wet,277.2,19.21,24.723,clay,none,0.6576,Critical
Bayelsa,Yenagoa,4.946265,6.262016,wet,280.0,16.78,25.813,clay,good,0.5262,High
Bayelsa,Yenagoa,4.958906,6.256254,dry,75.7,17.97,25.861,clay,none,0.5602,High
Bayelsa,Yenagoa,4.954957,6.243056,wet,267.7,15.45,24.365,clay,good,0.5215,High
Bayelsa,Yenagoa,4.935738,6.2552,dry,72.2,13.97,24.652,clay,none,0.5623,High
Bayelsa,Yenagoa,4.913477,6.26677,dry,77.8,19.46,25.032,clay,none,0.5599,High
Bayelsa,Yenagoa,4.92748,6.245291,dry,77.9,17.49,23.289,clay,none,0.5618,High
Bayelsa,Yenagoa,4.941707,6.242664,dry,75.4,15.69,23.656,clay,good,0.4272,Medium
Bayelsa,Yenagoa,4.942534,6.269216,dry,71.1,15.55,26.376,loamy,none,0.4887,High
Bayelsa,Yenagoa,4.945287,6.283628,wet,258.4,16.63,27.968,clay,none,0.6508,High
Bayelsa,Yenagoa,4.882451,6.264083,dry,76.2,16.42,23.992,clay,none,0.5619,High
Bayelsa,Yenagoa,4.944324,6.245439,wet,268.1,14.76,24.059,clay,none,0.6573,High
Bayelsa,Yenagoa,4.935442,6.264556,wet,258.2,16.26,25.599,clay,none,0.6511,High
Bayelsa,Yenagoa,4.937432,6.255348,dry,75.6,15.12,24.741,clay,moderate,0.4653,Medium
Bayelsa,Yenagoa,4.92586,6.26704,wet,278.1,14.08,25.483,clay,none,0.6628,Critical
Bayelsa,Yenagoa,4.920344,6.27494,wet,267.5,15.68,26.12,clay,none,0.6561,Critical
Bayelsa,Yenagoa,4.930371,6.24158,wet,282.5,17.37,23.03,clay,none,0.6619,Critical
Bayelsa,Yenagoa,4.907405,6.257699,wet,276.5,12.79,23.88,clay,moderate,0.5657,High
Bayelsa,Yenagoa,4.913168,6.299027,wet,256.1,14.17,28.47,clay,none,0.652,Critical
Bayelsa,Yenagoa,4.97156,6.254147,dry,77.6,12.36,26.348,clay,none,0.5664,High
Bayelsa,Yenagoa,4.924632,6.272689,dry,72.1,18.22,26.03,clay,none,0.5582,High
Bayelsa,Yenagoa,4.945968,6.246376,dry,78.4,14.64,24.232,clay,moderate,0.4672,Medium
Bayelsa,Yenagoa,4.946075,6.269409,dry,71.9,15.49,26.552,clay,none,0.5607,High
Bayelsa,Yenagoa,4.945862,6.270465,dry,70.9,16.05,26.65,clay,none,0.5597,High
Bayelsa,Yenagoa,4.931407,6.285838,dry,71.2,16.96,27.652,clay,none,0.559,High
Bayelsa,Ogbia,4.647137,6.323716,wet,255.2,1.0,37.8,clay,none,0.6638,Critical
Bayelsa,Ogbia,4.649472,6.300206,wet,278.5,1.04,35.58,clay,none,0.6752,Critical
Bayelsa,Ogbia,4.645965,6.302289,wet,260.8,3.9,36.004,clay,none,0.6639,Critical
Bayelsa,Ogbia,4.65956,6.332576,dry,79.5,2.62,37.801,clay,none,0.5764,High
Bayelsa,Ogbia,4.637508,6.333422,dry,77.0,3.84,39.303,clay,none,0.5741,High
Bayelsa,Ogbia,4.673036,6.312165,dry,71.9,2.5,35.088,clay,none,0.5728,High
Bayelsa,Ogbia,4.644346,6.304459,wet,266.1,1.89,36.305,clay,none,0.6683,High
Bayelsa,Ogbia,4.643607,6.324135,dry,74.3,3.12,38.072,clay,none,0.5734,High
Bayelsa,Ogbia,4.623554,6.322345,wet,283.1,2.44,39.304,clay,none,0.6761,High
Bayelsa,Ogbia,4.660045,6.342465,wet,281.1,3.33,38.684,clay,none,0.6743,Critical
Bayelsa,Ogbia,4.620501,6.307066,dry,76.7,1.0,38.246,clay,none,0.5766,High
Bayelsa,Ogbia,4.634091,6.323985,dry,71.5,3.91,38.707,clay,none,0.5713,High
Bayelsa,Ogbia,4.625545,6.340957,dry,79.5,1.0,40.774,clay,none,0.5779,High
Bayelsa,Ogbia,4.665653,6.302458,dry,76.2,1.05,34.681,clay,none,0.5763,High
Bayelsa,Ogbia,4.645621,6.317704,wet,255.6,2.01,37.37,clay,none,0.6631,High
Bayelsa,Ogbia,4.661694,6.317183,wet,281.6,2.09,36.263,clay,none,0.6757,Critical
Bayelsa,Ogbia,4.638094,6.310541,wet,265.2,1.0,37.266,clay,moderate,0.5712,High
Bayelsa,Ogbia,4.645166,6.324425,wet,260.5,1.0,37.994,clay,good,0.5314,High
Bayelsa,Ogbia,4.647733,6.31529,dry,73.6,3.32,37.014,sandy,none,0.4739,High
Bayelsa,Ogbia,4.643456,6.333002,wet,272.9,3.4,38.871,clay,none,0.6702,Critical
Bayelsa,Ogbia,4.613376,6.318982,dry,74.7,4.08,39.759,clay,none,0.5727,High
Bayelsa,Ogbia,4.653189,6.351107,dry,71.6,1.0,39.903,clay,none,0.5741,High
Bayelsa,Ogbia,4.663697,6.333796,dry,72.6,4.46,37.658,clay,none,0.5713,High
Bayelsa,Ogbia,4.676071,6.317587,dry,71.0,4.47,35.401,clay,none,0.5705,High
Bayelsa,Ogbia,4.634158,6.304986,wet,269.5,6.66,37.073,clay,none,0.6655,Critical
Bayelsa,Ogbia,4.639816,6.329545,wet,256.4,1.0,38.805,clay,none,0.6644,High
Bayelsa,Ogbia,4.645293,6.33429,wet,285.0,3.56,38.866,clay,none,0.676,High
Bayelsa,Ogbia,4.623014,6.319182,dry,77.7,1.0,39.075,clay,none,0.5771,High
Bayelsa,Ogbia,4.645512,6.329289,dry,77.1,5.05,38.404,silty,none,0.5345,High
Bayelsa,Ogbia,4.642771,6.306304,dry,78.5,2.19,36.574,clay,none,0.5763,High
Bayelsa,Ogbia,4.67155,6.302751,dry,78.7,1.12,34.324,clay,none,0.5774,High
Bayelsa,Ogbia,4.661325,6.343003,wet,260.8,3.36,38.657,clay,none,0.6644,Critical
Bayelsa,Ogbia,4.640036,6.298633,wet,264.1,4.33,36.114,clay,none,0.6651,Critical
Bayelsa,Ogbia,4.635765,6.320554,dry,76.7,1.0,38.293,silty,moderate,0.4406,High
Bayelsa,Ogbia,4.634116,6.312635,wet,275.5,1.0,37.726,clay,basic,0.6213,High
Bayelsa,Ogbia,4.649802,6.31217,wet,263.2,4.37,36.6,clay,moderate,0.5671,High
Bayelsa,Ogbia,4.636888,6.291823,wet,283.3,4.65,35.772,loamy,none,0.6027,High
Bayelsa,Ogbia,4.661999,6.319631,dry,71.0,1.0,36.465,clay,good,0.4388,High
Bayelsa,Ogbia,4.637191,6.317355,dry,76.3,2.28,37.917,sandy,none,0.4762,High
Bayelsa,Ogbia,4.644763,6.322717,wet,256.9,2.59,37.87,clay,good,0.5282,High
Lagos,Lagos Island,6.457171,3.381223,dry,64.1,6.81,5.195,sandy,moderate,0.5461,High
Lagos,Lagos Island,6.457903,3.383644,wet,233.6,9.24,5.018,sandy,moderate,0.6289,High
Lagos,Lagos Island,6.444421,3.396981,wet,241.7,7.69,6.189,sandy,moderate,0.6202,High
Lagos,Lagos Island,6.474988,3.410259,wet,217.0,5.11,3.003,sandy,moderate,0.6488,Critical
Lagos,Lagos Island,6.445905,3.414121,wet,240.9,4.48,6.214,sandy,moderate,0.6225,High
Lagos,Lagos Island,6.433956,3.404836,dry,62.8,8.03,7.363,sandy,moderate,0.5184,High
Lagos,Lagos Island,6.437174,3.403807,wet,236.4,6.24,6.999,sandy,moderate,0.6093,High
Lagos,Lagos Island,6.456421,3.395599,dry,65.6,4.59,4.87,sandy,none,0.6503,Critical
Lagos,Lagos Island,6.462039,3.40481,dry,63.0,3.11,4.254,sandy,moderate,0.5603,High
Lagos,Lagos Island,6.4603,3.413387,dry,64.6,4.65,4.656,sandy,basic,0.5999,Critical
Lagos,Lagos Island,6.421545,3.398728,wet,221.0,4.84,8.725,sandy,moderate,0.5823,High
Lagos,Lagos Island,6.437884,3.418687,dry,65.2,4.55,7.209,sandy,moderate,0.5246,High
Lagos,Lagos Island,6.442213,3.404364,dry,64.4,9.13,6.444,sandy,moderate,0.5291,Medium
Lagos,Lagos Island,6.444127,3.384243,wet,243.6,6.22,6.452,sandy,moderate,0.6194,Critical
Lagos,Lagos Island,6.452652,3.409198,wet,215.9,5.49,5.362,loamy,moderate,0.6471,High
Lagos,Lagos Island,6.427527,3.375663,dry,61.4,6.47,8.495,sandy,moderate,0.5055,High
Lagos,Lagos Island,6.44734,3.386592,wet,240.3,6.18,6.04,sandy,basic,0.6677,High
Lagos,Lagos Island,6.43088,3.4182,wet,228.7,5.28,7.944,sandy,moderate,0.5951,High
Lagos,Lagos Island,6.458704,3.416158,dry,60.8,6.53,4.927,sandy,moderate,0.548,High
Lagos,Lagos Island,6.455239,3.413651,dry,65.8,5.12,5.201,sandy,moderate,0.5485,High
Lagos,Lagos Island,6.424874,3.384641,dry,59.9,6.44,8.524,sandy,moderate,0.5045,High
Lagos,Lagos Island,6.473474,3.368325,dry,64.1,6.21,4.577,sandy,good,0.5166,High
Lagos,Lagos Island,6.450177,3.378411,dry,62.6,3.77,6.032,sandy,moderate,0.5382,High
Lagos,Lagos Island,6.446246,3.382878,dry,67.3,3.51,6.269,sandy,moderate,0.5379,High
Lagos,Lagos Island,6.462994,3.389906,wet,241.7,4.64,4.263,sandy,moderate,0.6462,High
Lagos,Lagos Island,6.436661,3.413489,wet,230.6,6.02,7.199,sandy,moderate,0.6042,High
Lagos,Lagos Island,6.434942,3.407542,dry,62.1,4.42,7.282,silty,moderate,0.5829,High
Lagos,Lagos Island,6.441353,3.388801,wet,231.4,5.35,6.638,loamy,moderate,0.6395,Critical
Lagos,Lagos Island,6.454703,3.403346,wet,235.3,4.27,5.05,sandy,moderate,0.6339,High
Lagos,Lagos Island,6.453359,3.371208,wet,245.0,4.06,6.084,sandy,moderate,0.6265,Medium
Lagos,Lagos Island,6.451674,3.398973,dry,69.4,5.63,5.375,sandy,moderate,0.5477,High
Lagos,Lagos Island,6.450114,3.397683,wet,236.7,6.95,5.553,sandy,moderate,0.6261,High
Lagos,Lagos Island,6.433748,3.39011,dry,67.3,5.62,7.448,sandy,good,0.4843,Medium
Lagos,Lagos Island,6.45412,3.415875,wet,218.9,4.15,5.395,sandy,moderate,0.6219,High
Lagos,Lagos Island,6.441637,3.413211,dry,62.4,6.25,6.652,sandy,moderate,0.5284,Medium
Lagos,Lagos Island,6.458043,3.40165,dry,68.5,2.74,4.669,sandy,moderate,0.5584,High
Lagos,Lagos Island,6.423144,3.424804,wet,218.3,4.74,8.975,sandy,moderate,0.5781,High
Lagos,Lagos Island,6.455237,3.395924,wet,239.8,5.43,4.998,sandy,basic,0.6807,High
Lagos,Lagos Island,6.484903,3.416288,dry,64.6,6.45,2.461,sandy,moderate,0.5795,High
Lagos,Lagos Island,6.463311,3.400925,dry,60.7,1.32,4.081,sandy,moderate,0.563,High
Lagos,Ikorodu,6.595133,3.520838,wet,208.0,42.93,17.032,sandy,basic,0.4857,High
Lagos,Ikorodu,6.59178,3.478474,wet,203.3,38.96,13.39,sandy,basic,0.5308,High
Lagos,Ikorodu,6.629232,3.481763,wet,221.4,37.67,13.72,sandy,basic,0.5369,High
Lagos,Ikorodu,6.619014,3.487678,dry,61.7,39.8,14.917,sandy,basic,0.4425,High
Lagos,Ikorodu,6.629118,3.487424,wet,208.7,44.63,14.244,sandy,none,0.5705,High
Lagos,Ikorodu,6.591595,3.52245,wet,221.5,42.88,16.933,sandy,basic,0.4936,Medium
Lagos,Ikorodu,6.642062,3.509835,wet,217.9,43.73,15.72,loamy,none,0.5856,High
Lagos,Ikorodu,6.593926,3.49928,dry,58.9,40.55,15.145,sandy,good,0.3552,Medium
Lagos,Ikorodu,6.601776,3.516867,wet,198.4,41.77,17.168,sandy,basic,0.4805,Medium
Lagos,Ikorodu,6.619856,3.482726,wet,216.4,44.54,14.427,sandy,basic,0.5196,High
Lagos,Ikorodu,6.61838,3.50875,wet,198.7,41.02,16.869,sandy,none,0.5374,High
Lagos,Ikorodu,6.616185,3.492226,dry,62.7,43.39,15.508,sandy,basic,0.4326,High
Lagos,Ikorodu,6.640339,3.506293,wet,196.6,40.67,15.445,silty,basic,0.5618,High
Lagos,Ikorodu,6.633105,3.493714,wet,195.8,42.11,14.596,sandy,basic,0.5098,High
Lagos,Ikorodu,6.654931,3.514642,wet,200.0,43.09,15.692,sandy,basic,0.4978,Medium
Lagos,Ikorodu,6.630411,3.508361,wet,206.9,38.69,16.151,sandy,basic,0.4997,Medium
Lagos,Ikorodu,6.630431,3.508184,wet,206.7,40.58,16.133,sandy,moderate,0.4531,Medium
Lagos,Ikorodu,6.611535,3.488358,wet,218.0,43.55,15.492,sandy,basic,0.5085,Medium
Lagos,Ikorodu,6.613807,3.474181,wet,204.7,41.99,14.144,sandy,basic,0.5197,High
Lagos,Ikorodu,6.642929,3.488236,wet,221.5,40.6,13.534,sandy,basic,0.5365,High
Lagos,Ikorodu,6.606533,3.501518,dry,56.1,39.89,16.312,sandy,basic,0.423,Medium
Lagos,Ikorodu,6.622265,3.520639,wet,217.7,40.82,17.776,sandy,moderate,0.4385,High
Lagos,Ikorodu,6.609923,3.500081,dry,63.0,42.16,16.481,sandy,basic,0.4222,Medium
Lagos,Ikorodu,6.619097,3.486639,dry,54.2,40.55,14.82,sandy,basic,0.4393,High
Lagos,Ikorodu,6.629596,3.476919,wet,202.3,43.03,13.261,sandy,basic,0.5281,Medium
Lagos,Ikorodu,6.614231,3.490244,wet,204.6,40.47,15.466,sandy,good,0.4227,Medium
Lagos,Ikorodu,6.628875,3.504175,wet,200.2,42.96,15.831,sandy,basic,0.4963,Medium
Lagos,Ikorodu,6.625048,3.517122,dry,61.0,41.73,17.286,sandy,basic,0.4119,Medium
Lagos,Ikorodu,6.613561,3.518577,wet,197.4,41.52,18.073,sandy,basic,0.4694,High
Lagos,Ikorodu,6.627997,3.514074,dry,61.7,42.24,16.834,silty,basic,0.4777,Medium
Lagos,Ikorodu,6.648288,3.516309,dry,61.1,41.05,16.115,sandy,basic,0.4267,Medium
Lagos,Ikorodu,6.606067,3.504181,dry,58.5,42.98,16.479,sandy,none,0.4717,Medium
Lagos,Ikorodu,6.635674,3.481449,dry,63.2,37.45,13.293,sandy,basic,0.4649,Medium
Lagos,Ikorodu,6.598574,3.501409,wet,222.6,41.53,15.673,sandy,basic,0.5105,High
Lagos,Ikorodu,6.625514,3.515085,dry,57.3,42.44,17.064,sandy,basic,0.4121,Medium
Lagos,Ikorodu,6.616503,3.50381,dry,56.2,44.92,16.528,loamy,basic,0.4432,Medium
Lagos,Ikorodu,6.609655,3.47924,wet,215.4,41.84,14.868,sandy,basic,0.5163,High
Lagos,Ikorodu,6.64748,3.491409,wet,216.3,42.65,13.62,sandy,basic,0.531,High
Lagos,Ikorodu,6.626059,3.499007,wet,207.8,42.86,15.503,sandy,basic,0.5041,Medium
Lagos,Ikorodu,6.589377,3.493517,dry,63.0,41.66,14.335,sandy,moderate,0.4034,Medium
Lagos,Badagry,6.424663,2.869079,wet,224.2,11.82,16.716,sandy,basic,0.5265,High
Lagos,Badagry,6.425708,2.880057,dry,66.7,7.12,15.616,sandy,basic,0.4671,Medium
Lagos,Badagry,6.417163,2.870447,wet,232.0,9.03,17.022,sandy,basic,0.5292,High
Lagos,Badagry,6.419986,2.852698,wet,227.3,9.75,18.548,sandy,basic,0.5079,High
Lagos,Badagry,6.426121,2.873346,dry,60.0,10.89,16.227,sandy,basic,0.453,High
Lagos,Badagry,6.416776,2.873883,wet,235.0,9.5,16.728,sandy,basic,0.5338,High
Lagos,Badagry,6.418207,2.879747,dry,62.8,12.06,16.101,sandy,basic,0.4547,Medium
Lagos,Badagry,6.464789,2.84302,wet,226.4,12.76,17.78,loamy,basic,0.5414,High
Lagos,Badagry,6.420408,2.878894,dry,60.8,9.35,16.043,sandy,basic,0.457,Medium
Lagos,Badagry,6.415719,2.902855,wet,234.8,8.12,14.249,sandy,basic,0.5647,High
Lagos,Badagry,6.436687,2.9206,dry,59.9,11.88,11.248,sandy,basic,0.5117,High
Lagos,Badagry,6.400748,2.887026,dry,62.9,9.76,16.662,sandy,basic,0.4502,Medium
Lagos,Badagry,6.398264,2.883286,wet,220.9,9.84,17.155,clay,none,0.673,High
Lagos,Badagry,6.412888,2.901272,dry,60.6,11.07,14.588,sandy,basic,0.4727,High
Lagos,Badagry,6.42599,2.904369,wet,215.9,14.99,13.393,sandy,basic,0.5593,High
Lagos,Badagry,6.41095,2.888133,dry,66.1,7.52,15.837,sandy,basic,0.4637,Medium
Lagos,Badagry,6.408337,2.867011,dry,67.1,13.21,17.883,sandy,basic,0.4344,Medium
Lagos,Badagry,6.402925,2.896649,dry,69.1,8.01,15.714,sandy,basic,0.4662,Medium
Lagos,Badagry,6.41929,2.892419,wet,243.1,12.78,14.894,sandy,moderate,0.5117,High
Lagos,Badagry,6.429057,2.889336,dry,60.0,9.9,14.551,sandy,basic,0.474,High
Lagos,Badagry,6.433059,2.878338,dry,60.7,11.37,15.365,sandy,basic,0.4632,Medium
Lagos,Badagry,6.421598,2.881265,dry,62.4,8.52,15.751,sandy,basic,0.462,High
Lagos,Badagry,6.427357,2.889789,wet,244.7,8.6,14.613,silty,basic,0.6253,High
Lagos,Badagry,6.422663,2.892165,dry,60.9,13.4,14.694,sandy,basic,0.4694,High
Lagos,Badagry,6.429816,2.875711,wet,240.7,13.06,15.795,sandy,basic,0.5444,High
Lagos,Badagry,6.433148,2.849623,wet,225.1,12.52,18.202,sandy,basic,0.5084,High
Lagos,Badagry,6.420724,2.865077,dry,66.4,9.09,17.319,sandy,moderate,0.3997,High
Lagos,Badagry,6.420282,2.860234,wet,228.7,11.85,17.806,sandy,good,0.4331,Medium
Lagos,Badagry,6.417858,2.888113,wet,234.5,10.44,15.371,sandy,basic,0.549,High
Lagos,Badagry,6.441102,2.89573,wet,235.4,5.93,13.252,sandy,moderate,0.534,High
Lagos,Badagry,6.429315,2.878474,wet,225.2,11.78,15.558,sandy,good,0.4584,High
Lagos,Badagry,6.420237,2.88754,dry,68.9,6.96,15.266,sandy,basic,0.4725,High
Lagos,Badagry,6.410445,2.855049,wet,234.5,10.69,18.859,sandy,basic,0.5069,Medium
Lagos,Badagry,6.414902,2.885615,wet,242.3,12.06,15.788,sandy,basic,0.5462,High
Lagos,Badagry,6.437087,2.878639,wet,229.5,10.35,15.124,sandy,basic,0.5496,High
Lagos,Badagry,6.413814,2.877021,wet,231.1,9.1,16.627,sandy,basic,0.5335,Medium
Lagos,Badagry,6.398269,2.897121,dry,64.8,13.51,16.037,sandy,basic,0.4551,High
Lagos,Badagry,6.420225,2.869773,wet,220.4,11.14,16.903,sandy,basic,0.523,High
Lagos,Badagry,6.425638,2.885501,wet,222.7,9.51,15.113,sandy,none,0.5996,High
Lagos,Badagry,6.405751,2.879449,wet,215.0,5.73,16.948,sandy,basic,0.5249,High
Kogi,Lokoja,7.773982,6.736806,dry,48.5,67.48,3.238,clay,basic,0.6494,Critical
Kogi,Lokoja,7.785912,6.728905,wet,166.1,65.68,2.803,sandy,basic,0.6148,High
Kogi,Lokoja,7.791617,6.733735,dry,49.6,65.45,2.02,clay,basic,0.6664,Critical
Kogi,Lokoja,7.794724,6.732761,dry,49.7,67.33,1.988,clay,basic,0.6651,Critical
Kogi,Lokoja,7.82201,6.750452,wet,184.4,65.43,2.448,clay,basic,0.7272,Critical
Kogi,Lokoja,7.789304,6.764149,dry,46.2,68.68,1.961,clay,basic,0.6625,Critical
Kogi,Lokoja,7.788827,6.747412,wet,173.2,64.83,1.275,clay,basic,0.7364,Critical
Kogi,Lokoja,7.814568,6.740904,wet,192.8,65.32,1.905,clay,basic,0.7379,Critical
Kogi,Lokoja,7.790315,6.7661,dry,51.1,67.53,2.075,clay,basic,0.6646,Critical
Kogi,Lokoja,7.803821,6.742742,dry,48.9,67.88,0.905,clay,basic,0.6772,Critical
Kogi,Lokoja,7.780241,6.736014,dry,45.5,64.97,2.684,clay,basic,0.6569,Critical
Kogi,Lokoja,7.812128,6.755171,dry,55.1,69.04,1.464,clay,basic,0.6724,Critical
Kogi,Lokoja,7.781774,6.725171,wet,179.1,64.27,3.404,clay,basic,0.7142,Critical
Kogi,Lokoja,7.776317,6.736918,wet,193.4,64.66,3.002,clay,basic,0.7257,Critical
Kogi,Lokoja,7.805151,6.743276,wet,166.7,67.13,0.936,clay,basic,0.7351,Critical
Kogi,Lokoja,7.769479,6.741372,dry,46.8,63.95,3.524,clay,basic,0.6484,High
Kogi,Lokoja,7.791788,6.723428,wet,192.3,63.71,3.066,clay,basic,0.7253,Critical
Kogi,Lokoja,7.792673,6.716135,wet,192.6,68.94,3.819,clay,basic,0.7115,Critical
Kogi,Lokoja,7.798224,6.73596,dry,54.2,68.92,1.559,clay,basic,0.671,Critical
Kogi,Lokoja,7.825551,6.753044,dry,49.2,68.0,2.861,clay,basic,0.6538,High
Kogi,Lokoja,7.814373,6.714515,wet,172.9,65.43,4.223,silty,basic,0.6618,Critical
Kogi,Lokoja,7.78822,6.772838,wet,190.5,69.88,2.837,clay,basic,0.7214,Critical
Kogi,Lokoja,7.793358,6.752347,wet,177.1,64.12,0.782,silty,basic,0.7063,Critical
Kogi,Lokoja,7.815532,6.749152,wet,165.2,62.26,1.73,clay,basic,0.7294,Critical
Kogi,Lokoja,7.785719,6.742659,dry,53.5,64.86,1.782,silty,basic,0.6332,Critical
Kogi,Lokoja,7.792356,6.743062,dry,52.5,70.15,1.143,loamy,good,0.52,High
Kogi,Lokoja,7.788167,6.746404,wet,179.4,66.71,1.374,clay,basic,0.7365,Critical
Kogi,Lokoja,7.783323,6.749019,wet,191.5,64.46,1.857,clay,basic,0.7387,Critical
Kogi,Lokoja,7.808217,6.727587,wet,168.8,69.42,2.633,clay,basic,0.7136,Critical
Kogi,Lokoja,7.826735,6.749067,dry,49.7,69.23,2.975,clay,basic,0.6515,High
Kogi,Lokoja,7.800775,6.728708,wet,173.4,65.83,2.347,loamy,basic,0.6512,High
Kogi,Lokoja,7.800462,6.767802,wet,168.1,62.55,1.962,clay,basic,0.7278,Critical
Kogi,Lokoja,7.811078,6.76731,wet,166.2,66.14,2.27,clay,basic,0.7198,Critical
Kogi,Lokoja,7.78142,6.749276,wet,180.7,67.29,2.068,clay,basic,0.7282,Critical
Kogi,Lokoja,7.802789,6.755559,wet,174.1,63.13,0.686,clay,basic,0.7455,Critical
Kogi,Lokoja,7.790744,6.752568,dry,45.4,67.0,1.067,clay,basic,0.6744,Critical
Kogi,Lokoja,7.797323,6.751864,wet,179.7,64.62,0.362,clay,none,0.8032,Critical
Kogi,Lokoja,7.789478,6.716515,wet,175.8,64.39,3.87,clay,basic,0.7069,Critical
Kogi,Lokoja,7.784958,6.7557,wet,168.2,65.26,1.787,clay,basic,0.7274,Critical
Kogi,Lokoja,7.838112,6.750051,wet,168.0,66.76,4.238,clay,basic,0.6965,Critical
Kogi,Ibaji,6.694594,6.716126,wet,198.8,28.87,16.508,silty,none,0.6137,High
Kogi,Ibaji,6.719668,6.684057,dry,61.0,31.72,20.223,silty,good,0.3667,Medium
Kogi,Ibaji,6.66339,6.694493,wet,224.0,30.8,14.02,silty,none,0.654,Critical
Kogi,Ibaji,6.73731,6.714988,wet,215.5,29.88,21.184,silty,none,0.579,High
Kogi,Ibaji,6.712657,6.721562,dry,59.9,28.16,18.357,silty,basic,0.4717,High
Kogi,Ibaji,6.698325,6.698905,dry,56.4,26.81,17.432,silty,none,0.5349,High
Kogi,Ibaji,6.699123,6.707503,wet,196.2,31.42,17.233,loamy,none,0.5683,High
Kogi,Ibaji,6.696604,6.726308,wet,198.5,31.37,16.51,silty,none,0.6111,High
Kogi,Ibaji,6.713086,6.697692,dry,59.9,29.64,19.032,silty,none,0.5147,High
Kogi,Ibaji,6.704728,6.690564,dry,59.2,32.37,18.415,silty,none,0.5193,High
Kogi,Ibaji,6.701356,6.693014,dry,60.1,31.45,17.969,silty,none,0.5259,High
Kogi,Ibaji,6.687586,6.704719,wet,217.6,26.84,16.096,silty,none,0.6297,High
Kogi,Ibaji,6.697864,6.685774,dry,55.7,31.05,17.907,silty,good,0.3899,Medium
Kogi,Ibaji,6.708869,6.696703,dry,55.6,31.18,18.62,silty,none,0.5161,High
Kogi,Ibaji,6.705257,6.702452,wet,207.1,27.24,18.045,silty,none,0.6008,High
Kogi,Ibaji,6.688357,6.691167,wet,219.9,30.25,16.701,silty,none,0.6204,High
Kogi,Ibaji,6.696077,6.735217,wet,218.7,30.07,16.325,silty,none,0.6245,High
Kogi,Ibaji,6.703802,6.69495,wet,208.3,27.45,18.151,silty,none,0.5999,High
Kogi,Ibaji,6.702872,6.704198,dry,62.0,29.29,17.735,loamy,good,0.3637,Medium
Kogi,Ibaji,6.720793,6.725733,wet,205.6,30.29,19.18,silty,none,0.5836,High
Kogi,Ibaji,6.690846,6.679058,wet,201.7,23.89,17.512,silty,none,0.6077,High
Kogi,Ibaji,6.711994,6.706234,dry,62.8,33.98,18.65,silty,moderate,0.4192,Medium
Kogi,Ibaji,6.681663,6.686745,wet,213.7,32.39,16.222,silty,none,0.6211,High
Kogi,Ibaji,6.697669,6.717487,dry,60.9,33.33,16.808,clay,none,0.577,High
Kogi,Ibaji,6.725769,6.696423,wet,216.6,29.15,20.421,silty,none,0.5802,High
Kogi,Ibaji,6.717964,6.708086,dry,55.1,31.09,19.242,silty,none,0.5085,High
Kogi,Ibaji,6.682825,6.700625,dry,55.2,27.72,15.744,silty,none,0.5537,High
Kogi,Ibaji,6.685938,6.712685,dry,57.6,26.36,15.667,silty,none,0.557,High
Kogi,Ibaji,6.679639,6.689158,wet,195.1,29.57,15.905,silty,good,0.4834,High
Kogi,Ibaji,6.732598,6.691108,wet,220.5,31.61,21.32,silty,good,0.4448,Medium
Kogi,Ibaji,6.718138,6.723125,dry,54.4,30.18,18.93,sandy,none,0.4523,High
Kogi,Ibaji,6.738295,6.706398,dry,59.6,30.89,21.484,silty,none,0.5018,High
Kogi,Ibaji,6.704612,6.707086,wet,212.1,30.7,17.834,silty,basic,0.55,High
Kogi,Ibaji,6.691906,6.701556,dry,58.2,26.85,16.662,silty,none,0.5449,High
Kogi,Ibaji,6.717259,6.725702,wet,199.8,29.02,18.791,silty,none,0.5866,High
Kogi,Ibaji,6.715644,6.694725,dry,60.9,32.06,19.404,silty,none,0.5085,High
Kogi,Ibaji,6.658953,6.694421,wet,196.7,29.91,13.582,silty,none,0.6468,High
Kogi,Ibaji,6.720215,6.696927,wet,204.4,30.91,19.814,silty,none,0.5748,High
Kogi,Ibaji,6.713796,6.72327,dry,54.6,30.33,18.451,silty,none,0.5185,High
Kogi,Ibaji,6.712026,6.702142,wet,217.7,32.47,18.776,silty,none,0.5923,High
Benue,Makurdi,7.727517,8.52706,dry,45.8,113.24,43.285,loamy,basic,0.3327,Medium
Benue,Makurdi,7.736335,8.531973,dry,48.2,112.88,42.469,loamy,good,0.2517,Medium
Benue,Makurdi,7.723838,8.489977,wet,180.1,108.92,45.129,loamy,basic,0.4024,High
Benue,Makurdi,7.756453,8.533966,dry,48.3,107.65,41.644,loamy,basic,0.3391,Medium
Benue,Makurdi,7.734985,8.525616,wet,184.6,113.71,43.182,loamy,moderate,0.3551,Medium
Benue,Makurdi,7.722474,8.532578,dry,49.7,108.48,42.891,loamy,basic,0.339,Medium
Benue,Makurdi,7.722188,8.536661,wet,194.8,113.5,42.477,clay,moderate,0.4318,Medium
Benue,Makurdi,7.692193,8.518464,wet,170.1,108.8,45.551,loamy,moderate,0.3526,Medium
Benue,Makurdi,7.726515,8.534589,dry,48.0,110.89,42.534,loamy,basic,0.336,Medium
